id,facilityId,programId,processingPeriodId,status,emergency,numberOfMonthsInPeriod,templateId
9ae5869d-a687-4491-aaab-2482cd6d2220,bfc8c6d6-f05b-43a9-81c2-3359ae42ed20,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,APPROVED,false,5,5a268780-fafd-4243-9551-5c7daa824913
5b598d6d-9dc5-4fc0-94b8-d485376265cf,bfb82764-a8fc-44f2-afc0-86507cb26711,10845cb9-d365-4aaa-badd-b4fa39c6a26a,baf98c9a-408b-4e9e-b56a-38640c7dfed6,SKIPPED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
32ad18f3-c3f0-465e-ab16-3bc035246e1d,843017a4-f6da-452c-a643-e0bdf656ef45,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,IN_APPROVAL,true,10,5a268780-fafd-4243-9551-5c7daa824913
65f9074a-a411-491c-86ea-20884f7bfca7,7e9b3597-355f-49de-8a87-454b486c9aea,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,INITIATED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
82e6f3b2-3995-45a4-ba8d-08fe9bf02f80,0e1e4bae-ffe5-4f80-af05-9bbe34161404,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,SUBMITTED,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
c973f446-b3d7-416e-8b5f-35244494cafb,8b67b816-e255-4aa9-b944-f695450db78c,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,APPROVED,true,4,5a268780-fafd-4243-9551-5c7daa824913
d6fe2bdd-5be0-4d53-93c4-fbd76ff28d9a,67796963-dac5-4014-b247-c017b94e213e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,RELEASED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
af5ceeb8-6e78-4558-9813-11e284bb1241,40cf6d33-f916-495d-bbc2-23f04aecbbb2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,REJECTED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
4008c4e3-b8e1-421b-93a1-197d829bcee1,fc860e12-1339-4efe-8c04-ca3e7bae6627,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,INITIATED,false,7,5a268780-fafd-4243-9551-5c7daa824913
6b65248b-421d-4034-aead-fe4b504cd427,14767345-b3c1-48d2-b855-934fd41742e4,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,REJECTED,false,1,5a268780-fafd-4243-9551-5c7daa824913
cc0735e9-d264-49f6-a060-07aece22f9b8,2145610e-ee2c-4670-b940-09eb037ef70d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,RELEASED,false,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
288b1420-0811-4a34-9bd7-2fad5f18c56d,9d5c989a-766c-43f9-b5a7-170ac0619683,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,IN_APPROVAL,true,6,5a268780-fafd-4243-9551-5c7daa824913
1854884a-fc98-4d5c-b18c-76642d9c9c43,a9f8f42e-532d-4e96-b2e7-9b6114eb3d70,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,SUBMITTED,false,9,5a268780-fafd-4243-9551-5c7daa824913
9d4e6081-ee1e-4cca-97d4-7a2dfb36b4b3,33cb7e61-de38-441b-be29-21211c21c608,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SKIPPED,false,1,5a268780-fafd-4243-9551-5c7daa824913
883ab622-e78e-494c-8f07-b9fd3da26293,4b289ae0-9d02-40ba-9063-71f435f8d575,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c9287c65-67fa-4958-adb6-52069f2b1379,APPROVED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
94b4a3ca-6353-4174-aa83-864394807ea8,53cf7a64-f734-4853-b88e-90241544a687,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,INITIATED,false,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
0a6c2516-364d-4c50-a8ab-7ecbd95ef33b,42fc12e4-39bc-48d2-9158-776fb0f5597f,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,SKIPPED,true,8,5a268780-fafd-4243-9551-5c7daa824913
67c49174-6141-4cbf-8567-9b36885f83fc,b4506373-af74-4d37-8303-91af4ba5d98d,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,IN_APPROVAL,true,10,5a268780-fafd-4243-9551-5c7daa824913
b094fdb2-376f-4980-9b28-982ddf05b9bd,f83f2623-aa18-4dff-ba75-98c3c6810c2a,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,APPROVED,true,11,5a268780-fafd-4243-9551-5c7daa824913
be1a3684-c599-480a-afae-5d6b3e10b293,c910970d-e1db-431e-ad90-31c31d707e28,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,SKIPPED,false,1,5a268780-fafd-4243-9551-5c7daa824913
97cf60ea-1758-4069-8b9d-e7c8a73d4322,4d95eabb-8f53-4200-8517-bfa159eeae87,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,APPROVED,true,9,5a268780-fafd-4243-9551-5c7daa824913
105ce819-1f3a-4c0c-8d92-fb1ee239b1b8,46073ec4-f69c-40ec-913d-5eff3c144355,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,AUTHORIZED,false,2,5a268780-fafd-4243-9551-5c7daa824913
44cd0584-3d97-4111-9488-bfe13963b9fe,f71709a9-89e6-424a-8c99-f3df3d6240fe,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,SKIPPED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
16a752e8-6c7d-48b4-838d-b8eb59004d72,3063537a-86fe-4cdd-9f53-0750038d1c1d,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,AUTHORIZED,true,8,5a268780-fafd-4243-9551-5c7daa824913
c452dea7-4363-416c-9fc8-981b24e5fbf2,0ac095df-b617-445c-985c-4a9f5b7d5707,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,APPROVED,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
7850a1cc-20eb-4d76-af1a-af980e4a6fa0,6452c77e-dc81-4444-b4f8-067aca6832f2,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,AUTHORIZED,true,8,5a268780-fafd-4243-9551-5c7daa824913
f032f859-ec7b-49f7-bf33-aba3d013cd02,3103a495-4370-4fff-b0fa-f00c9d2dcc11,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,SKIPPED,true,12,5a268780-fafd-4243-9551-5c7daa824913
4fc63366-146e-4348-ab69-c0ca821fbaa7,042bcd8d-ba50-491d-b6a9-9269a2e79edd,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,SKIPPED,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
32b0a34f-2806-4a22-960f-c374d61bb6b2,d4585b99-df6c-4f56-952c-58c335a479fa,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2a9fddb6-5dd3-4dde-81f3-c19629257986,AUTHORIZED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
227a782b-eb63-4414-abd0-c9c079e40279,a405d877-d001-4f21-863c-4baffdc96284,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,SUBMITTED,true,7,5a268780-fafd-4243-9551-5c7daa824913
bb4b9c7d-d722-4a3f-b49b-c5fea4ee38c9,658ec4af-179a-4900-a97f-a89133322ab0,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,INITIATED,true,6,5a268780-fafd-4243-9551-5c7daa824913
b40f827e-549f-493a-9622-82b66e5ccd01,b492b0b3-2578-4ae6-b723-d515b7b88480,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,RELEASED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
a913860b-8ef7-4e20-846e-2e947845159d,76751e07-3a40-4711-a25f-b259b88b8922,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,APPROVED,true,2,5a268780-fafd-4243-9551-5c7daa824913
1ed64d67-f2e9-4258-a4d7-1a8029422d15,e711133c-d8e2-4695-b755-129bcf0fbe6e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,AUTHORIZED,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
73399209-eb86-4d52-b462-e06fa70b648f,8d222675-aa89-4888-9b1c-26157871ba5a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,AUTHORIZED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
f4c2fa42-a684-45fb-a0a2-b17abbf49b79,2e56c25e-b2e6-4c74-b160-dbf904b9ec93,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,INITIATED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
4d5836df-ff2e-4a42-ba89-49f01014b5e5,d4585b99-df6c-4f56-952c-58c335a479fa,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,SUBMITTED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
345a834c-5306-4ff6-bfd8-025dcdffb743,02a89d25-039e-47f0-9929-17b181b40c86,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,INITIATED,false,6,5a268780-fafd-4243-9551-5c7daa824913
a14df7e1-bc70-4e3e-bd67-9763b30edeed,5cad2b8a-653b-4bbf-a4e9-84c2685749d2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,SKIPPED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
df920a50-7458-436d-9d8a-1d27f1959243,cd12b065-a6bf-4c40-8ae4-4a7eb24c53f4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,INITIATED,false,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
5d464c55-44a2-476a-904d-8f2ad1d391f3,fe9b8595-8bfc-4e47-af31-b29c7a563539,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,AUTHORIZED,true,6,5a268780-fafd-4243-9551-5c7daa824913
cddc1209-4e19-4b9c-adc9-865a788c4c30,b20ecdc2-dc0b-4b36-b734-4c305e6753f1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,baf98c9a-408b-4e9e-b56a-38640c7dfed6,APPROVED,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
ddcc3c15-d3d5-4e83-9203-d98b059f0e5a,d0bfcf9d-a901-4520-abf6-352ce805eb0b,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,IN_APPROVAL,false,10,5a268780-fafd-4243-9551-5c7daa824913
d430e8be-abdb-494a-8410-92319c046edf,363737ec-948c-43c4-942e-aab3c2ff1cac,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,REJECTED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
e1174468-7d60-446f-a074-a1d589777f7c,1fab0a54-d80a-4e48-8997-61f11f496632,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,AUTHORIZED,true,11,5a268780-fafd-4243-9551-5c7daa824913
5e99cfd3-97fc-4beb-a1ba-37dcd2badb86,53cf7a64-f734-4853-b88e-90241544a687,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,IN_APPROVAL,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
866c55c3-ec31-4c21-bbfb-a1df29b42d34,b0e17378-2cd3-4527-90c2-01071296ce7a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,REJECTED,false,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
672e92bb-6659-445b-be32-b49883e88c36,f812bb07-2302-4775-86d6-dfd59d313c91,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SUBMITTED,true,10,5a268780-fafd-4243-9551-5c7daa824913
f59bdad9-4d80-4001-8d62-6123ebe233d3,c0b37865-3cc1-4eb1-b7ff-0f2b965f1b3b,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,SUBMITTED,true,11,5a268780-fafd-4243-9551-5c7daa824913
c2acec34-ce81-4282-b033-a8fe2e9bd129,53eafaaf-a8bf-459c-b5ae-62f3d757f0fb,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,REJECTED,false,2,5a268780-fafd-4243-9551-5c7daa824913
05d0e099-023b-4de4-b11b-bfdb562bce50,467414ae-edbe-45ee-8c95-fa83b9d8d8a0,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,SUBMITTED,false,5,5a268780-fafd-4243-9551-5c7daa824913
f9f2e9a6-aea0-4ae9-88d4-f90ed1ff470e,9aa9cfe0-4c86-4ca2-a27e-7e49a2530137,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,APPROVED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
df25cb80-1420-4aa7-aeaa-ec2a6476bcef,5d6f1526-ef5c-4604-b8d2-1085aac8058c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,AUTHORIZED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
9ced06fa-82f5-4ec5-ad35-f7c13fc5ca64,e9ffa189-38d9-4509-9001-1f1686f21cde,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,AUTHORIZED,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
0968f52a-0d3c-44b8-9171-cebc084b4d80,4187f5c2-6f18-4174-b206-bbedcad87d23,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,RELEASED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
b4cb6140-e55c-4b2f-92a8-f28b0b072cfe,0a6441f7-fa68-472b-8dc3-df9d4dcd3e20,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,SKIPPED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
a7a7e683-a519-4ae1-98a5-d374e9d645ee,175ec1bb-9c8e-4cf2-99e3-b7459da30a3d,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,REJECTED,true,1,5a268780-fafd-4243-9551-5c7daa824913
94ff3b83-0634-458e-bed3-f569e80a6e1a,863708b8-1fb6-4107-bfa3-5574407c3fa2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,IN_APPROVAL,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
03a34391-eefb-4952-a0b4-5be49d82bfcb,508dea5c-12ed-402e-9077-0805c682ba8e,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,SKIPPED,true,6,5a268780-fafd-4243-9551-5c7daa824913
a555a133-0311-47cb-9e5a-4d8b1a3e5ea0,a98aaaa0-3391-4dc2-81d2-af22807c8bac,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SKIPPED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
17644ad4-6bbc-4b55-8816-6feb86af17fd,82167476-8199-4b18-b2be-e1d6e7bfb793,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,IN_APPROVAL,true,12,5a268780-fafd-4243-9551-5c7daa824913
6200455c-3b8d-47cd-83cb-ed5cef592f69,f1c26d4e-297c-4c36-aba4-5fe80b579e77,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,IN_APPROVAL,false,12,5a268780-fafd-4243-9551-5c7daa824913
978bcec6-73bd-4f93-a721-bf149b3108f8,cafe55e1-c460-4bd7-8433-11370bf090ff,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,RELEASED,false,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
96222f9f-d68e-42e5-8665-1e0f779cdffe,d4585b99-df6c-4f56-952c-58c335a479fa,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,IN_APPROVAL,true,9,5a268780-fafd-4243-9551-5c7daa824913
9ddef5a7-e76b-4e49-a662-3474fb83823c,64745394-66a0-494f-94ae-9c5d55cd5258,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,INITIATED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
7d637b15-44a2-4f7f-bce2-2815c9d5abb1,37066620-a2db-4b16-b0bc-f675aa0ba9cb,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,AUTHORIZED,true,12,5a268780-fafd-4243-9551-5c7daa824913
8ac4e181-c5c7-46cc-b4c7-153d24e294d5,fc29b8ea-f518-4ab1-a295-0f78e53d106d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,IN_APPROVAL,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
570301ba-d34e-46c1-bd13-25713d130729,43895356-23cf-4d4c-be88-0b9555db5536,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,APPROVED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
622768a6-2c6f-48c4-a4d0-77541975e780,f520b9af-f05f-4686-b210-7203dd845ffd,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,REJECTED,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
348893c1-df25-44fe-9ce0-d974857a0fd4,229b99b5-e5c1-4834-9f4c-a74f558d16ad,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,APPROVED,true,9,5a268780-fafd-4243-9551-5c7daa824913
a051995a-b6b8-4903-b844-cb49ad2367fc,cc3aabf5-93fd-4e17-83cc-8fe069987d2d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,REJECTED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
a027b69c-7e11-4ccd-a5de-a784936e8e24,a1a1785b-53f1-44fb-ac5b-b2c663458b63,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,INITIATED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
a0933672-4aae-473d-89ee-2bfbb913d8f9,43895356-23cf-4d4c-be88-0b9555db5536,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SUBMITTED,false,9,5a268780-fafd-4243-9551-5c7daa824913
39edfb0d-1561-4a32-bbfe-26add240ce29,35d95f56-61f9-4329-95b6-3d507de6f5d0,dce17f2e-af3e-40ad-8e00-3496adef44c3,2d490229-02f8-4235-9be4-1443fd8f7b4f,APPROVED,true,5,5a268780-fafd-4243-9551-5c7daa824913
988492a3-73fe-48c2-a96b-5471d8f68a97,5039d43c-ad46-4df9-bd08-2bac18107908,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,IN_APPROVAL,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
1a1486e1-593b-4b4d-8496-1b07328aaa8a,b72aa328-746b-45a8-9717-4536cec97d6a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,IN_APPROVAL,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
7793ad62-4311-4f93-a9fe-30be4ed7ba52,ff6cf5d5-6f01-42c0-9427-9e7211fb4175,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,REJECTED,false,1,5a268780-fafd-4243-9551-5c7daa824913
617bdd6b-a25e-46a6-b77f-71fae44e62fd,030e3a10-35e1-4e4e-9abc-13b39b406980,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,APPROVED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
58e2ee2c-033f-441b-9522-d1aeac15cbf5,8440a501-d5b3-4239-ab4c-53cd1ede3ecc,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,SKIPPED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
3e0de470-8001-4bde-afbf-d048bbb71e61,ce5268f6-5117-4f1e-a8b9-10b917027d94,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,AUTHORIZED,true,10,5a268780-fafd-4243-9551-5c7daa824913
558b8b17-366a-49a8-aa6e-0e601d159b21,d0782e94-a510-4105-a4c8-418bb17983b8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,INITIATED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
6b7b9e3b-3376-4500-9521-70e86f96db43,9e04df1b-3ebc-4f20-86be-ba7e80f8a312,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,RELEASED,false,4,5a268780-fafd-4243-9551-5c7daa824913
eacf070b-4e20-4226-acfb-59f1f63cc2fa,7612c4bd-fed3-4d00-bee9-e0508ece9e44,dce17f2e-af3e-40ad-8e00-3496adef44c3,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,REJECTED,false,5,5a268780-fafd-4243-9551-5c7daa824913
bb224bf6-991a-4f13-86f0-d6cc242fa1de,a838dae7-c768-45b6-9ed1-cb3d65dc7b11,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,IN_APPROVAL,false,11,5a268780-fafd-4243-9551-5c7daa824913
8350ca28-8647-46e1-834d-b9f01f7bc6b0,2e56c25e-b2e6-4c74-b160-dbf904b9ec93,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,REJECTED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
c51b35aa-8702-4a6e-a365-5e9f773ac5f2,deeb567c-cba9-43b2-9765-f6ea9f8d76fa,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,RELEASED,true,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
742abb81-cdf2-41de-ba8a-45576cc79f85,fb7572a1-54c4-4472-a6e8-3060b6f5f79f,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,INITIATED,true,11,5a268780-fafd-4243-9551-5c7daa824913
988f0157-7390-4a92-9472-ed6648264d3d,cd7146f3-1c43-4892-825a-fade77caea30,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,REJECTED,false,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
22e38bb8-4e8b-4233-995c-5f33c2651bf9,c8569ae2-6ffd-49de-8f7a-95bf0849b342,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,INITIATED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
ca87c9e9-b67f-4e98-8061-6b725a3d1564,a2a2e34a-52c2-44af-91ff-5c8a76ba6e19,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,APPROVED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
38bc8504-ceb4-419b-a8ec-58ea615541fa,af8cd6fd-ca11-432c-99e7-d5155bfa299c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,REJECTED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
d327a7c0-95bf-4b05-87d8-d83c2fdd5511,567b51b9-df1a-40be-9f9a-d20e9fb9def1,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,APPROVED,true,5,5a268780-fafd-4243-9551-5c7daa824913
26a9e617-09ab-43bf-8798-df7f4952d37e,e61cc00f-e069-4aba-ad57-d897a8f3acb9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,IN_APPROVAL,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
0c67804f-ff7e-4f55-83f1-151bca6d2d66,4b1c0d41-3b07-4909-bd2c-09a346c86bc6,dce17f2e-af3e-40ad-8e00-3496adef44c3,f55d9dda-d440-40c0-a793-914e0fe1f579,REJECTED,false,2,5a268780-fafd-4243-9551-5c7daa824913
53cffb39-2d7c-44f0-8d43-4744b0b797f5,664ac808-7883-4714-bff5-287aa81d38d4,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,IN_APPROVAL,false,4,5a268780-fafd-4243-9551-5c7daa824913
61a4a529-f6a6-4e9a-a799-c6693fa0af91,987d2248-6100-4228-a4e5-7ed39616016b,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,SKIPPED,true,1,5a268780-fafd-4243-9551-5c7daa824913
